time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,train/ent_coef,train/learning_rate,train/n_updates,train/critic_loss,train/ent_coef_loss,train/actor_loss
104,37,3895,968,9.366803800000003,4.01,0.056516651064157486,0.001,2894,0.0024573663249611855,-8.927477836608887,-9.11765193939209
103,37,3911,972,9.37035396,4.01,0.05565781146287918,0.001,2910,0.0025440924800932407,-9.091336250305176,-9.08582592010498
103,37,3927,976,9.367693669999998,4.01,0.05480886995792389,0.001,2926,0.00205484451726079,-9.091538429260254,-9.088927268981934
103,38,3943,980,9.36649261,4.01,0.05397539958357811,0.001,2942,0.001702707726508379,-9.362152099609375,-9.113761901855469
103,38,3959,984,9.37124645,4.01,0.05315738171339035,0.001,2958,0.0017337370663881302,-9.265506744384766,-9.102055549621582
103,38,3975,988,9.37465999,4.01,0.05235104635357857,0.001,2974,0.0022303934674710035,-9.174003601074219,-9.132495880126953
103,38,3991,992,9.375442020000001,4.01,0.05155524984002113,0.001,2990,0.0021186228841543198,-8.881197929382324,-9.092058181762695
103,38,4007,996,9.376258360000001,4.01,0.05077842250466347,0.001,3006,0.0017353197326883674,-9.390983581542969,-9.058366775512695
103,39,4023,1000,9.37910544,4.01,0.050009213387966156,0.001,3022,0.0009346263250336051,-9.473295211791992,-9.123700141906738
103,39,4039,1004,9.378943360000001,4.01,0.049253735691308975,0.001,3038,0.001052002189680934,-9.108068466186523,-9.044050216674805
102,39,4055,1008,9.380238820000002,4.01,0.04851393774151802,0.001,3054,0.0023477680515497923,-9.366121292114258,-9.114595413208008
102,39,4071,1012,9.38295343,4.01,0.047786492854356766,0.001,3070,0.004043055698275566,-9.436820983886719,-9.04642105102539
102,39,4087,1016,9.385249799999999,4.01,0.047067396342754364,0.001,3086,0.002648959867656231,-9.581987380981445,-9.081860542297363
102,39,4103,1020,9.385904309999999,4.01,0.04635988175868988,0.001,3102,0.0016339372377842665,-9.435317993164062,-9.137892723083496
102,40,4119,1024,9.38529151,4.01,0.045662831515073776,0.001,3118,0.0015625879168510437,-9.287237167358398,-9.070711135864258
102,40,4135,1028,9.38679878,4.0,0.04497995227575302,0.001,3134,0.0037554700393229723,-9.409784317016602,-9.071505546569824
102,40,4151,1032,9.39030313,4.0,0.04430728033185005,0.001,3150,0.0013128670398145914,-9.612815856933594,-9.125140190124512
102,40,4167,1036,9.389906940000001,4.0,0.04364248737692833,0.001,3166,0.0026712927501648664,-9.432866096496582,-9.09788703918457
101,41,4183,1040,9.39012115,4.0,0.04298928752541542,0.001,3182,0.0026701814495027065,-9.638423919677734,-9.100091934204102
101,41,4199,1044,9.38974387,4.0,0.042348217219114304,0.001,3198,0.00329233193770051,-9.612223625183105,-9.126556396484375
101,41,4215,1048,9.39047304,4.0,0.04171702265739441,0.001,3214,0.0005813449970446527,-9.783624649047852,-9.07260799407959
101,41,4231,1052,9.389423709999999,4.0,0.0410907007753849,0.001,3230,0.0014075279468670487,-9.371133804321289,-9.096785545349121
101,41,4247,1056,9.39158406,4.0,0.0404830165207386,0.001,3246,0.002447559032589197,-9.706713676452637,-9.079133987426758
100,42,4263,1060,9.390289860000001,4.0,0.03988552838563919,0.001,3262,0.0006575797451660037,-9.394684791564941,-9.075721740722656
100,42,4279,1064,9.38894501,4.0,0.03929808735847473,0.001,3278,0.0035548903979361057,-9.518759727478027,-9.0776948928833
100,42,4295,1068,9.39022458,4.0,0.03871907666325569,0.001,3294,0.0038815895095467567,-9.641413688659668,-9.090641975402832
100,42,4311,1072,9.3899978,4.0,0.03814324736595154,0.001,3310,0.0018437501275911927,-9.580949783325195,-9.036463737487793
100,43,4327,1076,9.395397870000002,4.0,0.03758420795202255,0.001,3326,0.00036874754005111754,-9.724675178527832,-9.014867782592773
100,43,4343,1080,9.39564279,4.0,0.037031181156635284,0.001,3342,0.0037863394245505333,-9.728768348693848,-9.15250015258789
100,43,4359,1084,9.394732500000002,4.0,0.03648660331964493,0.001,3358,0.0017724705394357443,-9.303362846374512,-9.07303524017334
100,43,4375,1088,9.394029870000002,4.0,0.03595759719610214,0.001,3374,0.00491194985806942,-9.645031929016113,-9.174591064453125
100,43,4391,1092,9.398391590000001,4.0,0.0354323647916317,0.001,3390,0.0010476796887814999,-9.584885597229004,-9.08853816986084
100,44,4407,1096,9.40260857,4.0,0.0349147729575634,0.001,3406,0.0013640683609992266,-9.634486198425293,-9.057271003723145
100,44,4423,1100,9.40382584,4.0,0.03440840542316437,0.001,3422,0.002262270776554942,-9.891319274902344,-9.036118507385254
99,44,4440,1104,9.403010390000002,4.01,0.033874936401844025,0.001,3439,0.0004317082930356264,-9.666977882385254,-9.097834587097168
99,44,4456,1108,9.40461938,4.01,0.03338593617081642,0.001,3455,0.0034420036245137453,-9.726163864135742,-9.083192825317383
99,44,4472,1112,9.406267400000003,4.01,0.032902881503105164,0.001,3471,0.0021003326401114464,-9.930643081665039,-9.10230827331543
99,45,4488,1116,9.407412070000001,4.01,0.03242645785212517,0.001,3487,0.0023074725177139044,-9.609986305236816,-9.064458847045898
99,45,4504,1120,9.40838753,4.01,0.03196073696017265,0.001,3503,0.000799063709564507,-9.841712951660156,-9.013423919677734
99,45,4520,1124,9.40837729,4.01,0.031498782336711884,0.001,3519,0.002453928580507636,-10.051919937133789,-9.019659996032715
99,45,4536,1128,9.408459220000001,4.01,0.031041478738188744,0.001,3535,0.000671941030304879,-9.495409965515137,-9.00886058807373
99,45,4552,1132,9.41102094,4.01,0.030596204102039337,0.001,3551,0.002243325114250183,-9.802160263061523,-9.033162117004395
99,46,4568,1136,9.41348443,4.01,0.030159277841448784,0.001,3567,0.0037835598923265934,-10.074430465698242,-9.023868560791016
99,46,4584,1140,9.41435222,4.01,0.029727047309279442,0.001,3583,0.002787992125377059,-9.789751052856445,-9.032393455505371
98,46,4600,1144,9.4152929,4.01,0.029301123693585396,0.001,3599,0.0006042092572897673,-10.056841850280762,-9.114116668701172
98,46,4616,1148,9.414927160000001,4.01,0.02888421341776848,0.001,3615,0.0013886720407754183,-9.862265586853027,-9.074162483215332
98,46,4632,1152,9.41578331,4.01,0.028469253331422806,0.001,3631,0.0018626719247549772,-10.029284477233887,-9.09664535522461
98,47,4648,1156,9.417685409999999,4.01,0.028065644204616547,0.001,3647,0.0016929435078054667,-9.945442199707031,-9.162903785705566
98,47,4664,1160,9.419954129999999,4.01,0.027673281729221344,0.001,3663,0.002384594641625881,-9.806241989135742,-9.135612487792969
98,47,4680,1164,9.421708129999999,4.01,0.027284706011414528,0.001,3679,0.019246280193328857,-9.832021713256836,-8.886882781982422
98,47,4696,1168,9.424324460000001,4.01,0.02690163627266884,0.001,3695,0.00555350910872221,-9.891998291015625,-9.034453392028809
98,47,4712,1172,9.424917520000001,4.01,0.026529770344495773,0.001,3711,0.0012364331632852554,-9.620124816894531,-9.065753936767578
98,48,4728,1176,9.4246827,4.01,0.02616049349308014,0.001,3727,0.0027530724182724953,-9.760841369628906,-9.067858695983887
98,48,4744,1180,9.42644725,4.01,0.025803498923778534,0.001,3743,0.0034667951986193657,-9.669353485107422,-9.01126480102539
98,48,4760,1184,9.42718712,4.01,0.02544996328651905,0.001,3759,0.0020328564569354057,-9.23544692993164,-9.121569633483887
98,48,4776,1188,9.42950145,4.01,0.02509838528931141,0.001,3775,0.001566729974001646,-9.460622787475586,-9.05052661895752
98,48,4792,1192,9.42993117,4.01,0.02475249581038952,0.001,3791,0.0024119745939970016,-9.799853324890137,-9.152159690856934
97,49,4808,1196,9.427472150000002,4.01,0.02440846525132656,0.001,3807,0.0007981908274814487,-9.496085166931152,-9.010981559753418
97,49,4824,1200,9.42679466,4.01,0.024073995649814606,0.001,3823,0.002093955408781767,-9.84946346282959,-9.132975578308105
97,49,4840,1204,9.43006888,4.0,0.023741137236356735,0.001,3839,0.001094588777050376,-9.156624794006348,-9.095542907714844
97,49,4856,1208,9.430679000000001,4.0,0.02341790497303009,0.001,3855,0.0005302759818732738,-9.788945198059082,-9.067960739135742
97,49,4872,1212,9.43046423,4.0,0.023093266412615776,0.001,3871,0.0006090670358389616,-9.560810089111328,-8.99794864654541
97,50,4888,1216,9.42996922,4.0,0.02277790568768978,0.001,3887,0.0010732568334788084,-9.783223152160645,-9.078181266784668
97,50,4904,1220,9.43048087,4.0,0.022468987852334976,0.001,3903,0.0021257749758660793,-9.837482452392578,-9.09562873840332
97,50,4920,1224,9.433049010000001,4.0,0.022167066112160683,0.001,3919,0.0019198369700461626,-10.255366325378418,-9.10207462310791
97,50,4936,1228,9.435608180000001,4.0,0.0218669343739748,0.001,3935,0.0022328412160277367,-9.266372680664062,-9.031723022460938
96,51,4952,1232,9.436199850000001,4.0,0.021575581282377243,0.001,3951,0.0004987431457266212,-9.732110977172852,-9.103375434875488
96,51,4968,1236,9.43723752,4.0,0.021283965557813644,0.001,3967,0.0014403624227270484,-10.39641284942627,-9.0210542678833
96,51,4984,1240,9.441344319999999,4.0,0.020995983853936195,0.001,3983,0.0009264482650905848,-9.69729995727539,-9.056986808776855
96,51,5000,1244,9.443809620000001,4.0,0.020713165402412415,0.001,3999,0.0009271488524973392,-9.23911190032959,-9.021406173706055
96,51,5016,1248,9.44642062,4.0,0.020438745617866516,0.001,4015,0.0013189500896260142,-9.717503547668457,-9.194714546203613
96,52,5032,1252,9.447248949999999,4.0,0.02016550861299038,0.001,4031,0.002016576938331127,-9.740236282348633,-9.031882286071777
96,52,5048,1256,9.447524629999998,4.0,0.019899386912584305,0.001,4047,0.001082439674064517,-10.078361511230469,-9.064798355102539
96,52,5064,1260,9.44324521,4.0,0.0196310393512249,0.001,4063,0.0017262684414163232,-9.64678955078125,-9.071401596069336
96,52,5080,1264,9.44320544,4.0,0.019364135339856148,0.001,4079,0.0010018282337114215,-9.82062816619873,-9.034086227416992
96,52,5096,1268,9.44219433,4.0,0.01910645328462124,0.001,4095,0.0007990016601979733,-9.257635116577148,-8.991086959838867
96,53,5112,1272,9.442790109999999,4.0,0.018859785050153732,0.001,4111,0.0031335018575191498,-9.04544448852539,-9.06714153289795
96,53,5128,1276,9.44246245,4.0,0.018611086532473564,0.001,4127,0.002582905115559697,-9.631769180297852,-8.977130889892578
96,53,5144,1280,9.44332165,4.0,0.018367335200309753,0.001,4143,0.002360288519412279,-10.032358169555664,-9.012057304382324
96,53,5160,1284,9.443010200000002,4.0,0.018125437200069427,0.001,4159,0.0009061911259777844,-8.95659351348877,-9.123403549194336
96,53,5176,1288,9.44476676,4.0,0.01789267174899578,0.001,4175,0.0009075567359104753,-10.19349479675293,-9.097283363342285
96,54,5192,1292,9.44557165,4.0,0.017659509554505348,0.001,4191,0.0027298391796648502,-9.501687049865723,-9.073567390441895
95,54,5208,1296,9.449201840000002,4.0,0.017433390021324158,0.001,4207,0.0027040941640734673,-9.270572662353516,-9.027864456176758
95,54,5224,1300,9.45150891,4.0,0.01720629446208477,0.001,4223,0.003021726617589593,-9.014837265014648,-9.02416706085205
95,54,5240,1304,9.45261859,4.0,0.016985729336738586,0.001,4239,0.0020113270729780197,-8.970353126525879,-9.010817527770996
95,54,5256,1308,9.453388569999998,4.0,0.016763608902692795,0.001,4255,0.004392017610371113,-9.798852920532227,-9.026310920715332
95,55,5272,1312,9.45330386,4.0,0.01654430851340294,0.001,4271,0.0017319113248959184,-9.057273864746094,-9.11186408996582
95,55,5288,1316,9.455075290000002,4.0,0.016331510618329048,0.001,4287,0.0023773096036165953,-9.458745956420898,-9.016200065612793
95,55,5304,1320,9.45645631,4.0,0.01612064428627491,0.001,4303,0.0005042919074185193,-9.219012260437012,-9.024771690368652
95,55,5320,1324,9.458606129999998,4.0,0.01591596007347107,0.001,4319,0.001635788707062602,-9.70533275604248,-8.972545623779297
95,55,5336,1328,9.45807569,4.0,0.01571367308497429,0.001,4335,0.003133007325232029,-9.437589645385742,-8.986775398254395
95,56,5352,1332,9.45664513,4.0,0.015514572151005268,0.001,4351,0.002302256179973483,-9.581406593322754,-9.027748107910156
95,56,5368,1336,9.45880071,4.0,0.015316378325223923,0.001,4367,0.004509491380304098,-9.241605758666992,-9.034782409667969
95,56,5384,1340,9.45854563,4.0,0.015120579861104488,0.001,4383,0.007384590804576874,-9.613556861877441,-9.031780242919922
95,56,5400,1344,9.456873869999999,4.0,0.014924146234989166,0.001,4399,0.004052238073199987,-9.299678802490234,-9.243570327758789
95,56,5416,1348,9.45613371,4.0,0.014734379947185516,0.001,4415,0.00163345190230757,-9.224149703979492,-9.087239265441895
95,57,5432,1352,9.456645589999999,4.0,0.014553382992744446,0.001,4431,0.0012326149735599756,-8.869682312011719,-8.98227596282959
95,57,5448,1356,9.457323220000001,4.0,0.014376376755535603,0.001,4447,0.0008230422390624881,-8.826211929321289,-8.983757019042969
95,57,5464,1360,9.46197494,4.0,0.014200670644640923,0.001,4463,0.0016822612378746271,-9.096976280212402,-9.080204963684082
95,57,5480,1364,9.46450074,4.0,0.014023869298398495,0.001,4479,0.001388260629028082,-9.3467435836792,-8.994978904724121
94,57,5496,1368,9.465462630000001,4.0,0.013850457035005093,0.001,4495,0.0013848892413079739,-9.035890579223633,-9.046429634094238
94,58,5512,1372,9.46740666,4.0,0.013683135621249676,0.001,4511,0.0018471082439646125,-8.793116569519043,-9.033949851989746
94,58,5528,1376,9.468672819999998,4.0,0.013518822379410267,0.001,4527,0.0005988213233649731,-9.187883377075195,-9.054910659790039
94,58,5544,1380,9.47015586,4.0,0.013358131982386112,0.001,4543,0.008920188993215561,-8.345248222351074,-9.114480018615723
94,58,5560,1384,9.4736221,4.0,0.013196191750466824,0.001,4559,0.0036896541714668274,-8.033475875854492,-9.087688446044922
94,58,5576,1388,9.473291829999999,4.0,0.01303960382938385,0.001,4575,0.0014699046732857823,-8.939262390136719,-9.149361610412598
94,59,5592,1392,9.47346292,4.0,0.012879664078354836,0.001,4591,0.001208223053254187,-7.28355598449707,-9.02025032043457
94,59,5608,1396,9.473888279999999,4.0,0.012734286487102509,0.001,4607,0.0010838124435395002,-8.468758583068848,-8.957718849182129
94,59,5624,1400,9.474643379999998,4.0,0.012583191506564617,0.001,4623,0.001669448334723711,-7.843916416168213,-9.174290657043457
94,59,5640,1404,9.474706310000002,4.0,0.012436853721737862,0.001,4639,0.0015209460398182273,-8.230927467346191,-8.99185562133789
94,60,5656,1408,9.47635304,4.0,0.01229542400687933,0.001,4655,0.0006412178627215326,-8.64759349822998,-9.047621726989746
94,60,5672,1412,9.47636257,4.0,0.012146749533712864,0.001,4671,0.001569064217619598,-8.912210464477539,-9.083016395568848
94,60,5688,1416,9.4771923,4.0,0.012000777758657932,0.001,4687,0.0027921865694224834,-8.710084915161133,-9.117490768432617
93,60,5704,1420,9.47771515,4.0,0.011860284954309464,0.001,4703,0.0012667137198150158,-8.902219772338867,-9.049717903137207
93,60,5720,1424,9.477684329999999,4.0,0.01171800121665001,0.001,4719,0.0012416962999850512,-8.512980461120605,-9.034765243530273
93,61,5736,1428,9.47937353,4.0,0.011580223217606544,0.001,4735,0.0037544984370470047,-7.966383457183838,-9.145602226257324
93,61,5752,1432,9.48127877,4.0,0.011448376812040806,0.001,4751,0.00031677389051765203,-8.369503021240234,-9.090030670166016
93,61,5768,1436,9.48128947,4.0,0.011322096921503544,0.001,4767,0.001832254696637392,-8.261516571044922,-8.975055694580078
93,61,5784,1440,9.48174155,4.0,0.011193418875336647,0.001,4783,0.000978083466179669,-8.527876853942871,-9.030648231506348
93,62,5800,1444,9.48189915,4.0,0.011065586470067501,0.001,4799,0.0012985344510525465,-8.319132804870605,-9.031477928161621
93,62,5816,1448,9.482867729999999,4.0,0.010938561521470547,0.001,4815,0.0001746068592183292,-8.657782554626465,-8.948528289794922
93,62,5832,1452,9.48451749,4.0,0.010810979641973972,0.001,4831,0.0002478062524460256,-7.654176235198975,-9.09976577758789
93,62,5848,1456,9.48506416,4.0,0.010687600821256638,0.001,4847,0.0011910847388207912,-8.749682426452637,-9.083276748657227
93,63,5864,1460,9.486234490000001,4.0,0.010563368909060955,0.001,4863,0.0010950162541121244,-7.206453323364258,-8.993996620178223
92,63,5880,1464,9.4853379,4.0,0.010444319806993008,0.001,4879,0.0011594733223319054,-8.888446807861328,-8.995776176452637
92,63,5896,1468,9.486325720000002,4.0,0.010322743095457554,0.001,4895,0.014843935146927834,-7.6826276779174805,-8.961539268493652
92,63,5912,1472,9.4857874,4.0,0.010206080041825771,0.001,4911,0.01437150128185749,-10.009777069091797,-9.097332954406738
92,63,5928,1476,9.48556518,4.0,0.010081194341182709,0.001,4927,0.004967276938259602,-8.279105186462402,-9.071416854858398
92,64,5944,1480,9.48627502,4.0,0.009961982257664204,0.001,4943,0.0027105764020234346,-8.37343692779541,-9.041351318359375
92,64,5960,1484,9.48424914,4.0,0.009846067056059837,0.001,4959,0.00036594399716705084,-8.06312370300293,-9.080938339233398
92,64,5976,1488,9.48523428,4.0,0.009733746759593487,0.001,4975,0.0002486348384991288,-7.823599338531494,-9.005629539489746
92,64,5992,1492,9.48452778,4.0,0.009625048376619816,0.001,4991,0.0025418756995350122,-7.6592326164245605,-9.099469184875488
92,64,6008,1496,9.48538924,4.0,0.009518045000731945,0.001,5007,0.00030883034924045205,-7.798938274383545,-8.995938301086426
92,65,6024,1500,9.48582741,4.0,0.009411863051354885,0.001,5023,0.0022339934948831797,-7.596582412719727,-9.052852630615234
92,65,6040,1504,9.486939249999999,4.0,0.009312272071838379,0.001,5039,0.0008239650633186102,-7.922817707061768,-9.08094310760498
92,65,6056,1508,9.48599487,4.0,0.00920901820063591,0.001,5055,0.0011970631312578917,-6.958006858825684,-9.176900863647461
92,65,6072,1512,9.48828007,4.0,0.009111713618040085,0.001,5071,0.0016827837098389864,-6.647505760192871,-9.018532752990723
92,65,6088,1516,9.48907982,4.0,0.009018316864967346,0.001,5087,0.0016676365630701184,-7.539501190185547,-9.042598724365234
92,66,6104,1520,9.49138804,4.0,0.008919542655348778,0.001,5103,0.003226927015930414,-8.117717742919922,-9.06326961517334
92,66,6120,1524,9.492171110000001,4.0,0.008823798969388008,0.001,5119,0.0012398377293720841,-7.256769180297852,-9.060989379882812
92,66,6136,1528,9.49333712,4.0,0.008731218054890633,0.001,5135,0.002948896726593375,-8.553693771362305,-9.027037620544434
92,66,6152,1532,9.494251250000001,4.0,0.008636873215436935,0.001,5151,0.0012237736955285072,-6.024630546569824,-8.956031799316406
92,67,6168,1536,9.49397937,4.0,0.008549689315259457,0.001,5167,0.000982601777650416,-8.153878211975098,-9.05029582977295
91,67,6184,1540,9.49348718,4.0,0.008459693752229214,0.001,5183,0.001894199987873435,-7.391891002655029,-9.020652770996094
91,67,6200,1544,9.49527715,4.0,0.008371167816221714,0.001,5199,0.002499581780284643,-7.11313533782959,-9.073142051696777
91,67,6216,1548,9.49579481,4.0,0.008284552954137325,0.001,5215,0.002973714377731085,-6.48468017578125,-9.03584098815918
91,67,6232,1552,9.496178749999999,4.0,0.008199775591492653,0.001,5231,0.002327690366655588,-7.127623081207275,-8.969747543334961
91,68,6248,1556,9.4964454,4.0,0.008114837110042572,0.001,5247,0.0005221131141297519,-7.033671855926514,-9.008781433105469
91,68,6264,1560,9.49643094,4.0,0.008028415963053703,0.001,5263,0.0011601566802710295,-6.522582530975342,-9.01759147644043
91,68,6280,1564,9.496933249999998,4.0,0.007945218123495579,0.001,5279,0.0003618336049839854,-7.1183881759643555,-9.061159133911133
91,68,6296,1568,9.496631129999999,4.0,0.007862327620387077,0.001,5295,0.0016571474261581898,-6.345898151397705,-9.047111511230469
91,68,6312,1572,9.49783688,4.0,0.007782531902194023,0.001,5311,0.002330657560378313,-6.0063018798828125,-9.036828994750977
91,69,6328,1576,9.499647990000001,4.0,0.007704548537731171,0.001,5327,0.0007251169299706817,-6.345925331115723,-8.972160339355469
91,69,6344,1580,9.4995591,4.0,0.007625965401530266,0.001,5343,0.0024916755501180887,-7.649754524230957,-9.183024406433105
91,69,6360,1584,9.501732460000001,4.0,0.0075440057553350925,0.001,5359,0.00022391093079932034,-6.70029878616333,-9.099770545959473
91,69,6376,1588,9.50207923,4.0,0.0074657779186964035,0.001,5375,0.00039680348709225655,-6.455329895019531,-9.099410057067871
91,70,6392,1592,9.50301627,4.0,0.007391081657260656,0.001,5391,0.0037126240786165,-6.903738021850586,-9.052166938781738
91,70,6408,1596,9.50314516,4.0,0.007317645475268364,0.001,5407,0.0015300620580092072,-6.1884918212890625,-9.049579620361328
91,70,6424,1600,9.50300365,4.0,0.007246452383697033,0.001,5423,0.001838292577303946,-5.778987407684326,-9.041358947753906
91,70,6440,1604,9.50326097,4.0,0.007177454419434071,0.001,5439,0.0026610540226101875,-6.820498466491699,-9.024139404296875
90,71,6456,1608,9.50526268,4.0,0.0071032545529305935,0.001,5455,0.0016661151312291622,-6.530887603759766,-9.137051582336426
